kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
test.1.sm_70.ptx 345 : 242688 2249856 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1838 : 40000 353152 0 0 0 0 0 0 0 
test.1.sm_70.ptx 346 : 242688 53091008 12544 0 0 34128 7584 0 0 
test.1.sm_70.ptx 1839 : 40000 396448 0 0 0 0 0 0 0 
test.1.sm_70.ptx 347 : 242688 2442784 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1840 : 40000 350752 0 0 0 0 0 0 0 
test.1.sm_70.ptx 348 : 242688 1502208 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1841 : 40000 352224 0 0 0 0 0 0 0 
test.1.sm_70.ptx 349 : 242688 2197728 0 0 0 0 0 0 0 
test.1.sm_70.ptx 350 : 242688 842272 0 7584 7584 0 0 0 0 
test.1.sm_70.ptx 351 : 242688 2195712 0 0 0 0 0 0 0 
test.1.sm_70.ptx 352 : 242688 1480160 0 0 0 0 0 0 0 
test.1.sm_70.ptx 353 : 242688 1490176 0 0 0 0 0 0 0 
test.1.sm_70.ptx 354 : 242688 2213440 0 0 0 0 0 0 0 
test.1.sm_70.ptx 355 : 242688 1494944 0 0 0 0 0 0 0 
test.1.sm_70.ptx 356 : 242688 2280576 0 0 0 0 0 0 0 
test.1.sm_70.ptx 357 : 242688 1515360 0 0 0 0 0 0 0 
test.1.sm_70.ptx 358 : 242688 2214656 0 0 0 0 0 0 0 
test.1.sm_70.ptx 359 : 242688 2214336 0 0 0 0 0 0 0 
test.1.sm_70.ptx 360 : 242688 2505664 0 0 0 0 0 0 0 
test.1.sm_70.ptx 361 : 242688 2212352 0 0 0 0 0 0 0 
test.1.sm_70.ptx 362 : 242688 2209888 0 0 0 0 0 0 0 
test.1.sm_70.ptx 363 : 242688 56785856 12544 0 0 34128 7584 0 0 
test.1.sm_70.ptx 364 : 242688 2441472 0 0 0 0 0 0 0 
test.1.sm_70.ptx 365 : 242688 1498112 0 0 0 0 0 0 0 
test.1.sm_70.ptx 366 : 242688 2197280 0 0 0 0 0 0 0 
test.1.sm_70.ptx 367 : 242688 788768 0 7584 7584 0 0 0 0 
test.1.sm_70.ptx 368 : 242688 2222208 0 0 0 0 0 0 0 
test.1.sm_70.ptx 369 : 242688 1523968 0 0 0 0 0 0 0 
test.1.sm_70.ptx 370 : 242688 1546688 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1863 : 40000 468320 0 0 0 0 0 0 0 
test.1.sm_70.ptx 371 : 242688 0 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1864 : 40000 386432 0 0 0 0 0 0 0 
test.1.sm_70.ptx 374 : 242688 1555072 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1867 : 40000 453216 0 0 0 0 0 0 0 
test.1.sm_70.ptx 375 : 242688 0 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1868 : 40000 493472 0 0 0 0 0 0 0 
test.1.sm_70.ptx 377 : 242688 1568960 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1870 : 40000 488064 0 0 0 0 0 0 0 
test.1.sm_70.ptx 457 : 970752 5871200 0 0 0 0 0 0 0 
test.1.sm_70.ptx 458 : 970752 8774368 0 0 0 0 0 0 0 
test.1.sm_70.ptx 459 : 970752 5869088 0 0 0 0 0 0 0 
test.1.sm_70.ptx 460 : 970752 8828224 0 0 0 0 0 0 0 
test.1.sm_70.ptx 461 : 970752 5925024 0 0 0 0 0 0 0 
test.1.sm_70.ptx 462 : 970752 9550752 0 0 0 0 0 0 0 
test.1.sm_70.ptx 463 : 970752 5929536 0 0 0 0 0 0 0 
test.1.sm_70.ptx 464 : 970752 50560 0 0 0 0 0 0 0 
test.1.sm_70.ptx 466 : 961536 8691680 0 0 0 0 0 0 0 
test.1.sm_70.ptx 467 : 961536 9650336 0 0 0 0 0 0 0 
test.1.sm_70.ptx 468 : 961536 8686560 0 0 0 0 0 0 0 
test.1.sm_70.ptx 469 : 961536 8688352 0 0 0 0 0 0 0 
test.1.sm_70.ptx 470 : 961536 344720352 1752192 0 0 135216 30048 0 0 
test.1.sm_70.ptx 473 : 970752 9729312 0 0 0 0 0 0 0 
test.1.sm_70.ptx 474 : 970752 5899392 0 0 0 0 0 0 0 
test.1.sm_70.ptx 475 : 970752 8761760 0 0 0 0 0 0 0 
test.1.sm_70.ptx 476 : 970752 3335904 0 30336 30336 0 0 0 0 
test.1.sm_70.ptx 477 : 970752 8758400 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1187 : 40448 609344 0 0 0 0 0 0 0 
test.1.sm_70.ptx 478 : 970752 5866880 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1188 : 40448 2400 0 0 0 0 0 0 0 
test.1.sm_70.ptx 479 : 970752 5875360 0 0 0 0 0 0 0 
test.1.sm_70.ptx 933 : 40000 0 0 0 0 0 0 0 0 
test.1.sm_70.ptx 935 : 40000 769888 0 0 0 0 0 0 0 
test.1.sm_70.ptx 936 : 40000 494336 0 0 0 0 0 0 0 
test.1.sm_70.ptx 937 : 40000 583648 0 0 0 0 0 0 0 
test.1.sm_70.ptx 938 : 40000 576352 0 0 0 0 0 0 0 
test.1.sm_70.ptx 939 : 40000 4121728 0 0 0 10000 1250 0 0 
test.1.sm_70.ptx 952 : 40000 332608 0 0 0 0 0 0 0 
test.1.sm_70.ptx 953 : 40000 384416 0 0 0 0 0 0 0 
test.1.sm_70.ptx 954 : 40000 315680 0 0 0 0 0 0 0 
test.1.sm_70.ptx 977 : 40000 457376 0 0 0 0 0 0 0 
test.1.sm_70.ptx 978 : 40000 370624 0 0 0 0 0 0 0 
test.1.sm_70.ptx 979 : 40000 0 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2472 : 100000 1392064 0 0 0 0 0 0 0 
test.1.sm_70.ptx 981 : 40000 444768 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2474 : 100000 1598560 0 0 0 0 0 0 0 
test.1.sm_70.ptx 982 : 40000 492640 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2475 : 100000 1598560 0 0 0 0 0 0 0 
test.1.sm_70.ptx 983 : 40000 520960 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2476 : 100000 1598560 0 0 0 0 0 0 0 
test.1.sm_70.ptx 984 : 40000 517120 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2477 : 100000 1598560 0 0 0 0 0 0 0 
test.1.sm_70.ptx 985 : 40000 491328 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2478 : 100000 1598560 0 0 0 0 0 0 0 
test.1.sm_70.ptx 986 : 40000 530368 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2479 : 100000 1595360 0 0 0 0 0 0 0 
test.1.sm_70.ptx 987 : 40000 545760 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2480 : 100000 3561056 0 0 0 0 0 0 0 
test.1.sm_70.ptx 988 : 40000 724896 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2481 : 100000 817568 0 0 0 0 0 0 0 
test.1.sm_70.ptx 991 : 40000 15492736 39936 0 0 2500 1250 0 0 
test.1.sm_70.ptx 2484 : 100000 927712 0 0 0 0 0 0 0 
test.1.sm_70.ptx 992 : 40000 5132096 0 0 0 20000 1250 0 0 
test.1.sm_70.ptx 2485 : 100000 1230080 0 0 0 0 0 0 0 
test.1.sm_70.ptx 993 : 40000 1195744 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2486 : 100000 953824 0 0 0 0 0 0 0 
test.1.sm_70.ptx 994 : 40000 4880032 0 0 0 2500 1250 0 0 
test.1.sm_70.ptx 2487 : 100000 970144 0 0 0 0 0 0 0 
test.1.sm_70.ptx 995 : 40000 5468032 0 0 0 20000 1250 0 0 
test.1.sm_70.ptx 2488 : 100000 977728 0 0 0 0 0 0 0 
test.1.sm_70.ptx 996 : 40000 1162400 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2489 : 100000 1271776 0 0 0 0 0 0 0 
test.1.sm_70.ptx 997 : 40000 4941120 0 0 0 2500 1250 0 0 
test.1.sm_70.ptx 2490 : 100000 1280160 0 0 0 0 0 0 0 
test.1.sm_70.ptx 998 : 40000 5534592 0 0 0 20000 1250 0 0 
test.1.sm_70.ptx 2491 : 100000 1260224 0 0 0 0 0 0 0 
test.1.sm_70.ptx 999 : 40000 1101632 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2492 : 100000 968192 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1000 : 40000 4869792 0 0 0 2500 1250 0 0 
test.1.sm_70.ptx 2493 : 100000 989088 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1001 : 40000 5455552 0 0 0 20000 1250 0 0 
test.1.sm_70.ptx 2494 : 100000 1258208 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1002 : 40000 511968 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2495 : 100000 947840 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1003 : 40000 538816 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2496 : 100000 964864 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1004 : 40000 514432 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2497 : 100000 940832 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1005 : 40000 496192 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2498 : 100000 0 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1006 : 40000 470464 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1007 : 40000 0 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2500 : 100000 2158496 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1010 : 40000 487488 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2503 : 100000 1258208 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1011 : 40000 563264 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2504 : 100000 1282528 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1012 : 40000 4717184 0 0 0 5000 1250 0 0 
test.1.sm_70.ptx 2505 : 100000 977344 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1013 : 40000 434176 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2506 : 100000 982912 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1014 : 40000 554400 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2507 : 100000 1255520 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1015 : 40000 567424 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2508 : 100000 2172736 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1016 : 40000 573280 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2509 : 100000 1240960 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1017 : 40000 4082400 0 0 0 10000 1250 0 0 
test.1.sm_70.ptx 2510 : 100000 1222464 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1018 : 40000 632864 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2511 : 100000 1235904 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1019 : 40000 0 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2512 : 100000 1255424 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1021 : 40000 757408 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2514 : 100000 985824 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1022 : 40000 4231232 0 0 0 10000 1250 0 0 
test.1.sm_70.ptx 2515 : 100000 1244416 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1028 : 40000 416416 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2521 : 100000 1242304 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1029 : 40000 480640 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2522 : 100000 952512 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1030 : 40000 404832 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2523 : 100000 1336096 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1031 : 40000 391072 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2524 : 100000 1233152 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1053 : 40000 532896 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2546 : 100000 1230848 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1054 : 40000 493312 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2547 : 100000 1226944 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1055 : 40000 0 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2548 : 100000 1250528 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1057 : 40000 534592 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2550 : 100000 1230656 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1058 : 40000 615232 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2551 : 100000 929792 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1059 : 40000 627136 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2552 : 100000 904320 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1060 : 40000 589792 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2553 : 100000 1224576 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1061 : 40000 573696 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2554 : 100000 905376 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1062 : 40000 649248 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2555 : 100000 1271936 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1063 : 40000 621568 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2556 : 100000 909312 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1064 : 40000 874048 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2557 : 100000 1204544 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1067 : 40000 4617472 0 0 0 2500 1250 0 0 
test.1.sm_70.ptx 2560 : 100000 1213856 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1068 : 40000 5294368 0 0 0 20000 1250 0 0 
test.1.sm_70.ptx 2561 : 100000 943232 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1069 : 40000 1186880 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2562 : 100000 1200192 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1070 : 40000 4923840 0 0 0 2500 1250 0 0 
test.1.sm_70.ptx 2563 : 100000 1217952 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1071 : 40000 5532896 0 0 0 20000 1250 0 0 
test.1.sm_70.ptx 2564 : 100000 1319968 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1072 : 40000 1183936 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2565 : 100000 1248832 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1073 : 40000 4958912 0 0 0 2500 1250 0 0 
test.1.sm_70.ptx 2566 : 100000 1225600 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1074 : 40000 5554496 0 0 0 20000 1250 0 0 
test.1.sm_70.ptx 2567 : 100000 1197664 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1075 : 40000 1102752 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2568 : 100000 1324448 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1076 : 40000 4898976 0 0 0 2500 1250 0 0 
test.1.sm_70.ptx 2569 : 100000 1233408 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1077 : 40000 5498656 0 0 0 20000 1250 0 0 
test.1.sm_70.ptx 2570 : 100000 1238336 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1078 : 40000 491200 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2571 : 100000 1209248 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1079 : 40000 551136 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2572 : 100000 1203552 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1080 : 40000 543904 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2573 : 100000 912480 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1081 : 40000 506272 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1082 : 40000 507776 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1083 : 40000 0 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2576 : 200000 1606592 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1086 : 40000 537216 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1087 : 40000 626240 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2580 : 200000 1516384 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1088 : 40000 4858912 0 0 0 5000 1250 0 0 
test.1.sm_70.ptx 2581 : 200000 1520128 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1089 : 40000 463520 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2582 : 200000 0 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1090 : 40000 630560 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1091 : 40000 624768 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2584 : 200000 1546592 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1092 : 40000 668032 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2585 : 200000 2263488 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1093 : 40000 4292832 0 0 0 10000 1250 0 0 
test.1.sm_70.ptx 2586 : 200000 2207072 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1094 : 40000 664576 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2587 : 200000 2191648 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1095 : 40000 0 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2588 : 200000 2174336 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1097 : 40000 776320 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2590 : 200000 2158272 0 6250 6250 0 0 0 0 
test.1.sm_70.ptx 1098 : 40000 586432 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2591 : 200000 1568896 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1099 : 40000 636096 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2592 : 200000 0 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1100 : 40000 623936 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1101 : 40000 4264768 0 0 0 10000 1250 0 0 
test.1.sm_70.ptx 2594 : 200000 1483264 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1114 : 40000 373952 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1115 : 40000 407584 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1116 : 40000 347200 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1117 : 40000 363712 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1139 : 40000 486496 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1140 : 40000 439968 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1141 : 40000 0 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1143 : 40000 492608 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1144 : 40000 548864 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1145 : 40000 582784 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1146 : 40000 577024 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1147 : 40000 549696 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1148 : 40000 583936 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1149 : 40000 621952 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1150 : 40000 829984 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1153 : 40000 5410880 0 0 0 2500 1250 0 0 
test.1.sm_70.ptx 1154 : 40000 5251072 0 0 0 20000 1250 0 0 
test.1.sm_70.ptx 1155 : 40000 1092128 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1156 : 40000 4870496 0 0 0 2500 1250 0 0 
test.1.sm_70.ptx 1157 : 40000 5475072 0 0 0 20000 1250 0 0 
test.1.sm_70.ptx 1158 : 40000 1126944 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1159 : 40000 4944736 0 0 0 2500 1250 0 0 
test.1.sm_70.ptx 1160 : 40000 5541088 0 0 0 20000 1250 0 0 
test.1.sm_70.ptx 1161 : 40000 1092320 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1162 : 40000 4891264 0 0 0 2500 1250 0 0 
test.1.sm_70.ptx 1163 : 40000 5510432 0 0 0 20000 1250 0 0 
test.1.sm_70.ptx 1164 : 40000 454464 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1165 : 40000 542272 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1166 : 40000 526400 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1167 : 40000 505728 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1168 : 40000 493024 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1169 : 40000 0 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1172 : 40000 500672 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1173 : 40000 580256 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1174 : 40000 4841184 0 0 0 5000 1250 0 0 
test.1.sm_70.ptx 1175 : 40000 451616 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1176 : 40000 595136 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1177 : 40000 586112 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1178 : 40000 609472 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1179 : 40000 4252416 0 0 0 10000 1250 0 0 
test.1.sm_70.ptx 1180 : 40000 630592 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1181 : 40000 0 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1183 : 40000 777696 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1184 : 40000 4391008 0 0 0 10000 1250 0 0 
test.1.sm_70.ptx 1190 : 40000 436992 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1191 : 40000 476864 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1192 : 40000 408800 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1193 : 40000 421696 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1215 : 40000 525600 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2708 : 160000 1233088 0 5000 5000 0 0 0 0 
test.1.sm_70.ptx 1216 : 40000 450272 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2709 : 160000 1035328 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1217 : 40000 0 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2710 : 160000 1001312 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1219 : 40000 515104 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1220 : 40000 595904 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2713 : 160000 1000768 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1221 : 40000 589664 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2714 : 160000 878880 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1222 : 40000 581952 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2715 : 160000 0 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1223 : 40000 564800 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1224 : 40000 582816 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2717 : 160000 1475648 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1225 : 40000 605920 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2718 : 160000 1514720 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1226 : 40000 791904 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2719 : 160000 1502112 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1229 : 40000 4626720 0 0 0 2500 1250 0 0 
test.1.sm_70.ptx 1230 : 40000 5309248 0 0 0 20000 1250 0 0 
test.1.sm_70.ptx 1231 : 40000 1022944 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2724 : 160000 1114688 0 5000 5000 0 0 0 0 
test.1.sm_70.ptx 1232 : 40000 4852960 0 0 0 2500 1250 0 0 
test.1.sm_70.ptx 2725 : 160000 1035488 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1233 : 40000 5463392 0 0 0 20000 1250 0 0 
test.1.sm_70.ptx 2726 : 160000 1014560 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1234 : 40000 1015168 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2727 : 160000 0 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1235 : 40000 4871008 0 0 0 2500 1250 0 0 
test.1.sm_70.ptx 1236 : 40000 5481600 0 0 0 20000 1250 0 0 
test.1.sm_70.ptx 2729 : 160000 1039808 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1237 : 40000 921536 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2730 : 160000 890272 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1238 : 40000 4815488 0 0 0 2500 1250 0 0 
test.1.sm_70.ptx 2731 : 160000 0 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1239 : 40000 5423776 0 0 0 20000 1250 0 0 
test.1.sm_70.ptx 1240 : 40000 460416 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2733 : 160000 1498944 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1241 : 40000 525088 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2734 : 160000 1533056 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1242 : 40000 488384 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2735 : 160000 1540032 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1243 : 40000 466016 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2736 : 160000 1542432 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1244 : 40000 468320 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2737 : 160000 65710208 640000 0 0 20000 5000 0 0 
test.1.sm_70.ptx 1245 : 40000 0 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1248 : 40000 486656 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2741 : 160000 1070016 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1249 : 40000 580960 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1250 : 40000 4790112 0 0 0 5000 1250 0 0 
test.1.sm_70.ptx 1251 : 40000 453120 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2744 : 200000 1349408 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1252 : 40000 620736 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2745 : 200000 961280 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1253 : 40000 593696 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1254 : 40000 607840 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1255 : 40000 4273568 0 0 0 10000 1250 0 0 
test.1.sm_70.ptx 2748 : 40000 284480 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1256 : 40000 683392 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2749 : 40000 286592 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1257 : 40000 0 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2750 : 40000 423712 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1259 : 40000 773216 0 0 0 0 0 0 0 
test.1.sm_70.ptx 2752 : 40000 410176 0 0 0 0 0 0 0 
test.1.sm_70.ptx 1260 : 40000 566016 0 0 0 0 0 0 0 
